CMT,2,2013-12-22 00:26:05,2013-12-22 00:53:03,1618,1,-73.788109,40.641499,-73.947624,40.779179,JFK T23,20,kx`wFxvjaMQcAMo@BSDy@?mA[}@W[gBo@c@Ce@HwAVa@E[OaAw@YEKB}BjBaAt@i@R{@Xe@Fy@?g@Ek@MEUIOQ}@F}@N_@TSl@OZBZL|@t@n@xAZ|AP`BBj@DzBB~I@zDP|JJ~CLrEJtFCzB[fE[vBi@jCs@bCeAbCwAdCmCdD_H~GsFvE_GfEoFdDsCzAYLgDjAkDr@kDXmDDeDSuAQiCi@qA_@eDuAo@]uCoBq@i@s@aAs@qAe@qAi@wBi@kAUc@_AmAgA{@m@Y{@YyAYwAKaF[wEaAqEq@cE]{EO_KImELsCXeDn@gAReBj@{NrFc`@vNkS`ImIvDiHnD{P~HqK|E}BfAcGvCmFvCwBhAqKzEcUjImE|AwD|A}DjByCxAiExBkB~@y@^{BvAgCnBqApAiAjAuFpHwAvAaC~Aa@TSZWNyBtAkAz@_EdEw@dAsAnCg@`BMx@Mb@}@pHs@rDWv@mAfCuAfBgAlAgDdDoBhBeFhE_H~E]TwGpDkDxAyDjAcC~@oD`BuDxBuBvAgBvA}CxCqCvC_FjF}CdCwBpAwCrAeDjAgDn@mANwIf@G?aIv@kAPwDj@yGzAqBf@iDjAOBaAVkDxAaC`AeChAeE`CqBnA_@XkE|C_EbCaElBkDtAoD|AmAd@wA^aBVqCH_CQ}C_@qAC{A@c@D]F]F}B`A_@Vc@Vy@p@s@|@aA~AKX}@pCw@dEe@zAk@rC_AxCeA|B}@xAeCrC_HjFsJdHeFlEcBbB{ElFkFrH{D|GcCfF_BnFc@dCQpA]|DInD@tEXpGf@dERnAp@rCzA|EvDtIxDzIv@pBfC|HtAvFjA`G\tBF\hA~If@fHHrB?rDYbGsCb^gDj_@SjBwA`Js@tFSbFm@zEe@bFSdFc@tF}AjQ[zAe@rAi@bAkAbBmAfBmDnFkIfM}@bAmDvCuSrNaP~KuIlGoBtAoAp@oA^w@LsBFiAI{Bk@k@U_Am@iC}B{F}EwEuDeDyCuJsIs@{@i@i@g@i@gAmAuHuIsFmGkAqAc@Qg@Gc@Bc@L]T[h@Uz@CbAMrBm@hDq@lB{AnDmCvJeAzD_HnTy@hCGf@Ah@D^N`@FHTVt@P^Cb@UTYXq@lAoDPYv@s@r@SlF[vAIjA@fABnAJ|Bb@lAf@vBxAdAtApD`IlCbGfFvIv@fAzBzBjE|CfAp@|@^~G|BvAr@jA|@lGnFl@r@j@bAr@dB?XjAhDrAbDj@dA~@nAtBdBn@^z@\nAT`BBn@CdDg@pAMfAh@^D~AbA`C`B|B|A_EbMmAy@
CMT,2,2013-12-22 00:25:04,2013-12-22 01:01:40,2195,1,-73.782562,40.644543,-73.980194,40.787388,JFK T4,33,qkawFbtiaM_@iBIu@E]]qA[q@]oAI_@QUYOa@?{BtAe@n@Wx@Sx@SdCB|A`BpFtCtInA`ELp@LbAFjBAdG@nHFxGPpGHpCLpEFjFMdDc@|D]pBk@~B{A|Dg@`AsB|C_EjEuGhGuDzC_BjAyFvDeGdDaC~@sA`@sAXkDd@oDJmDIoEk@cEmAiCiAaBaAgCmBsAoB_@y@cAsDoAcCaAiAaAs@eAa@w@SeBW{AIsDUuCk@gCi@_Ee@qEYsEOcCC_EAmELsCXgCd@_APwA`@wBt@mNjFqG`Cyd@hQyF|BqJnEaHhDyLvFkLjFkDbBoB|@_FlCgCtAeD~AeLdFwDrAmUjIkHdDwFpC_FdCkCxA_BjA{BlB{@z@iAtAyBrCyBvCa@`@iCjBu@`@Y`@}CjBkA`AgChCmA|Ae@t@q@nAWr@a@zAKr@YjBu@|Fs@lD}@pB}@zAwDfEcD~CkC~B{IzG}AdAaEbCmEtBiGrBcC|@kBz@wC|A}CnBcChBmCbCqDxDwBdCkCdCy@p@cDzBmBbAuDzA{Ct@mBX}Jl@{BNoFn@aANuHrAuFtAwDnAcAVwGnC{CtAaGhD{B|AyGrEoCzAyIpDaCdAkBr@iB^sAN_AB}ACoBSuC[qBCkBPe@LqB|@{B~A_BxBYl@g@nAw@jDq@fDQ^WrAs@pCeAtCe@x@wAvBeAjA{BjBuHxFoA~@oHzFyCnCqBtB{ChDsCxDwDdG{ApCkAbCkBzE}@tD[tBWvBSvDErEPjFVlEd@hDf@dCb@~An@vB|A`ElFjLpAzC|AlEtBdHxAvGx@tENx@VhBbAhJXvEF|BCxDWvE}@nKsDbd@yAjOE^eAtGu@jFQnBGjBKtBYlBi@zEWfFKpB{AnQg@jF]zAi@pAo@fA{CnEsL|QaApAaA`A{@z@_CbBiQxLwQhMaKnHmBlA_A^aATy@HsABk@CqB[uAi@sA}@aHaGaDgCuFyEoLmKiAqAsAuAwCkDiIeJeD}Dg@a@c@Oe@Ce@Da@P]X[n@Mx@I~B]bCa@fB}@zBoA~C{@~CwCtKcGlRKFw@dAg@r@Wt@aAxC{BdHa@v@ULq@@[KM`@PHvA|@r@d@jFpDdQdLrP|KxRpM`KtG_Mf`@}CjJe@xA{AvEjCbBx@h@bAp@xFvDdGxDrFtDzBzAeCtHq@pBiArDc@bBa@`D[xAe@lAiBdDo@zAo@pBW`AQj@WzA[r@[`@g@vAyMnb@cCpH`FfDnAx@zE~CtNjJvFvDdG~EzBjBzBxAkDzK
CMT,1,2013-12-22 01:07:40,2013-12-22 01:22:50,909,1,-73.776718,40.645412,-73.768478,40.700111,JFK T5,51,{pawFzohaMa@Ge@@e@Fc@Pg@ZWZQVQd@K^Ix@At@Dt@VrA@NKH[NONuCzFI?iAfCi@xAMh@QvAm@~GJ|AAd@@pAHfA?VEPINOJw@FmB?Q@KDGD_BAyAHk@HeAXc@L{Ad@gAb@aD~A[RuAbA]Zs@x@_@n@Wl@aAxCcB|EcArCa@jAa@|@_AzAq@x@c@b@iAx@k@Vi@PqANyACaAQ{@[wBw@mCcAmFyBeE}AaCaAsBcA}AcAUSeBsAwBmBqAuAu@aAe@w@a@qAMiAq@sL[aHm@cS]}L?mHAiDB}BDSFGB}BNaTr@{Um@USIqAg@uEeBgFaCwDeBaEqBoAk@oDq@iDm@{AOaCOmGc@cAS}@[kCcAc@YoFiDcAa@}Ci@}EgAwJ_Ck@Kc@EeABk@DyAL{@LcC`@oAX{D`AsAh@yB|@s@Xk@FoKp@a@BOCiDP{ALiABg@@?PmAbP{ElF_FjFoIpIkEdE}M{J
VTS,1,2013-12-22 00:32:00,2013-12-22 00:46:00,840,5,-73.865692,40.770832,-73.789253,40.647186,LGA C,32,m`zwF|{yaMcA~AG\D`@z@fA\p@B^I`@MNQLc@H_@Ia@Wu@w@IMCQ?QJ]POLAPBRLh@f@zBhC~BrCTn@Nl@H~@Kl@Ql@uEdJQn@Kv@GfADpAN`Ad@bCw@AWOOSI[As@@_HBcCX{D|@oClAwCx@cB~CsF~BoDtC{DxCeDbEcEnAeA`IgGhCkBbBsAzC}BdA}@?AlBqBnAwBj@oAt@mBfA{Df@yA\s@^q@v@gARSdC{Bb@Yj@a@jBaArAk@t@YbCq@lHwA\GT@hD{@`Bi@vAm@rF_CdHsCnAq@fCaBvHsF~D_CdB{@pCkAhHmC`DeA~Bq@dFgAlEu@ZGd@I|ASlDa@pACbGWfCUpB[fAWbAYzAm@PG~DmBbD{Bf@]jDkDlF_GpCiCbDeCpBsAx@e@~FkCDC`C{@|EiB~BeApCwA|CmBdBgAvI}GpDaD~B_CdBeBp@y@~AuBb@k@^{@`@mARs@PoA`@iCp@uDF]`A{ERo@^s@d@aAd@q@T[nAsA~AuAzAeABAb@WZGh@_@ZSt@i@dByApAuA`AqA`DiErBwBpAmAhAw@zDeCpBcAdJoEzAu@pIiDnJiDjJaDjEkBfEkBpAo@fCqAdAi@rGiDbBy@xDcBh@[lB{@bHaDbScJ`HeDvCyAnAm@tB}@zHuC`E}AbOkFxOeGvAk@pNsF~@YdBe@~A]tB[lAG`EI|G@xDL^@^@zCH`AJ|BXr@HvCl@bAVnCx@TNl@Pp@ZbAj@v@h@vAnA|@~@`BvA\TzGjG`CfBt@b@hAn@`DtAbBf@`B\j@Jt@F`@FtAJvADrBA`BEnC]pBa@pA]nBu@b@Sv@_@`FqCxDgCzC_C|DeDdFwEfEwEhAyA`@e@\k@v@}An@}Ah@aBb@iB^iBToBRoBHeD?sCIqCc@cOEaBCeFDiDKcB?uCEiAQ{@IQWQ_@Gk@Bw@Bg@Eu@KmAe@cAw@]IWFMFKHITEVDf@Jx@?^El@A\@ZH^r@vB
VTS,2,2013-12-22 00:54:00,2013-12-22 01:21:00,1620,1,-73.782547,40.644646,-73.987877,40.757175,JFK T4,39,ukawFtsiaM[{AIu@E]]qA[q@]oAI_@QUYOa@?{BtAe@n@OZG\Sx@SdCB|AH`@vAnEtCtInA`ELp@LbAFx@?p@C`@@bF@nHFxGPpGHpCLpEFjFMdDc@|D]pBk@~B{A|Dg@`AsB|C_EjEuGhGuDzC_BjAyFvDeGdDaC~@sA`@sAXuATuANoDJwAAuAGoEk@cCq@_A[iCiAaBaAgCmBsAoB_@y@cAsDs@}A[e@aAiAaAs@eAa@w@SeBW{AIsDUuCk@gCi@_Ee@cBOmBIsEOcCC_EAmELsCXgCd@_APwA`@wBt@mNjFqG`Cyd@hQyF|BqJnEaHhDyLvFkLjFkDbBoB|@_FlCgCtAeD~AeLdF}@VyBz@kNbF_Bh@aC|@_GhCk@ZwFpC_FdCkCxA_BjA{BlB{@z@iAtAyBrCyBvCa@`@iCjBu@`@}@\yAt@gCjBeCvBwA|@iAf@gAX}ANs@BsAAg@KkCSiAIuAIwBFu@JwA\y@ZoAn@qDnBgBbAeAx@sBhBcBjBgBfCmEvH}@lAk@j@sAdAmCrAuAl@c_@tOmDzAgBf@{B^wCNeL`@iCZ{Cf@oGvAC?MDi@LQCmAN]B_ACw@WKGk@e@Y[c@_@e@Ke@@WFGBe@b@Yp@Ir@?\NbARl@vAtD\z@xGhPXj@RTtBtFlC`Hb@jAxD`KjBnFlAdExA|Fr@pDj@rD|@nJ\|Ch@nDl@vCjAtFVlAbC~LxEfUv@fE`DlNPn@^bB^dBvBvJNx@dAlFvElUvA`GdCfId@dB\fBVnBPlBPtDh@fOLnBTlBZnB^dBh@hB|@xB`F`KjA`Dj@`Ch@dDV|CFpB@nBKxD{Bpi@SrFQzBWtB_@pBe@pBm@jBs@fBuAnC_I`Om@|Ak@`Bg@hB_@jBaBxKeEdU_@hBg@dBm@`Bq@zA{@zAyFfIuBxCOV}AtCs@dBeAfDq@vCe@zCsAfLmBpPGp@}@rLy@pH_@rDStDGnAObBi@tDeArE_BdFgH~Ty@dEyCrWKjCHlCZnE@r@?jAI~DDpFCpC{@bIm@jF_@bCUtAk@`CoA`DaB|CwWz_@mA`C_AhC[vAQpAA^?dALfAd@vAn@pAl@t@bG|DZXb@l@Pz@Br@EbBQ|@}@fCaChHANEJOL_@PUd@m@hBwByA{NoJcF`Ps@~BaChHiGtReBnF[`AK\eCcBkFzPqBhG
CMT,2,2013-12-22 01:10:29,2013-12-22 01:32:16,1307,1,-73.790779,40.646606,-73.985771,40.746704,JFK T8,72,uwawF|fkaM`@|@PPXJR@NENEJCNGf@g@h@kAL[B{@?_BEe@Ea@QoAm@mBE_@B]DQJKJGRCVHP\DzMDhHCb@LdAX|ET~EHb@Bv@FfCA|CSbD[dC]pBk@~B{A|Dg@`Ao@dAcAvA_EjEuGhGaBtAsDpCyFvDmFvCi@VyCfAiDt@kD^oDDuAEwAK_@CcC_@cCq@gDqAw@a@wBsA{AmAsAoBq@_Bq@mCs@}A}@mAcA_As@a@gA_@_@IeBW}F]wAUmCm@oCa@}Eg@aEQcGK_EAmELsCXgCd@_APwA`@wO~FuZbLkWzJiH|CsJzEoQhIkM|FmFhCqH~DoBdAsHlD}EtB}@VeKvD_IpCaC|@_GhC_EpBgDbBoCvAwC~A_BjA{BlB}A`BgF~GuA|AiCjBu@`@cBp@yAz@aBpA_BvA{@p@mAr@k@TqA`@sAPY@gB@_AMkGc@cAAsADu@JwA\y@ZaG~CgBbAeAx@sBhBw@x@{AlBuBjDoCvE}@lAk@j@sAdAmCrAyPhH_PxGsAl@iC`A{Bf@qANwJ\kDNcAJaFv@aH|Ai@LQCmAN}@D_@Ew@Ww@m@}@{@e@Kc@@MBSFe@b@MRMd@Gn@@b@Hp@Nb@FPvAtDpDvIrChH^d@tBtFfCtGTl@^bAhD~InBvFlAdExA|FdAxFz@dHZtD\|Ch@nDl@vCjAtFXxA`CrLdBhIrB|Jv@fEhD~NPt@n@tC~BrKNx@lEnTxBlKvAfF`CdI\fBVnB^pFDbBf@tMLnBp@|Et@xCj@fBtAxCbC~ErAzC~@xCh@nC\zCRfEAlE}@|SqAh[OvDSvB]vBa@nBi@jBq@jBs@`ByEzIyDvHm@~Ag@bBc@hB_CdOgEfUc@fBi@`Bo@`Bs@vAyAxB{GpJa@l@sA~BSf@MVe@jAeAfDq@vCe@zCuDd\SdB}@rLy@nH_@tD[vF]pDu@jE}@lD}EjOsBrGc@tAa@jBWxAaAjIyA|MC`@ErABfAPxCPlC@v@KfHD~ECpB{@bICTk@zEs@rEk@`CoA`DaB|CwWz_@mA`Cs@hBSp@SdAQpAA^?dALfA`@nAZp@Xh@j@r@hCbBxBxAZXb@l@Pz@@nBIbA]lAEJYv@?h@IV_BhFEf@?ZFZP\NPfAt@r@j@eAdDkGrRwGrSjGbEpExC
CMT,2,2013-12-22 00:21:28,2013-12-22 00:48:29,1621,1,-73.77684,40.645847,-73.98938,40.723675,JFK T5,39,qsawFvohaMWDc@Pg@ZWZc@|@K^Ix@At@Dt@VrAEj@ELc@|@eDxGAZ@Pr@~Az@bChDpJLFHB|AtEXx@nA`ELp@LbAFx@?p@C`@@bF@nHFxGPpGHpCLpEFjFE`BGbAc@|D]pBk@~B{A|Dg@`AsB|C_EjEuGhGuDzC_BjAyFvDeGdDm@VgDhAsAXuATuANoAF_BBwAA_DSeC_@cCq@_A[iCiAaBaAgCmBsAoB_@y@cAsDs@}A[e@aAiAaAs@eAa@w@SeBW{AIsDUiGoAsEk@cBOmBIsEOcCC_EAmELsCXgCd@_APwA`@wBt@mNjFy_@vNqLrEyF|BqJnEaHhDgO`H}I`EkDbBoB|@_FlCgCtAeD~AeLdF}@VyBz@kNbF_Bh@aC|@_GhCk@ZwFpCuCxAiAj@kCxA_BjA{BlB{@z@iAtAsFjHa@`@iCjBu@`@}@\yAt@gCjBeCvBYRaB~@mBj@}ANs@BsAAg@KkCSiAIuAIwBFu@JwA\y@ZoAn@qDnBgBbAeAx@sBhBcBjBgBfCmEvH}@lAk@j@sAdAmCrAuAl@c_@tOmDzAgBf@{B^wCNeL`@iCZ{Cf@oGvAC?MDi@LQCmAN]B_ACw@WKGk@e@Y[c@_@e@Ke@@WFGBe@b@Yp@Ir@FhAZdAvAtD\z@xGhPXj@RTtBtFlC`HRh@z@|BlCdHjBnFlAdExA|Fr@pDj@rD|@nJ\|Ch@nDl@vCjAtFVlAbC~LxEfUv@fE`DlNPn@H^t@hDvBvJNx@dAlFvElUvA`GdCfId@dB\fBVnBPlBPtDh@fOLnBTlBZnB^dBh@hB|@xBvBnEhBpDjA`Dj@`Ch@dDV|CFpB@nBKxD}Az^]tIKxBEz@Mx@Iz@Kx@i@hD_ApDgA|CcArByBjEq@~AeBlDi@zAe@~Ao@hBg@bBe@rB}A|JsE~V_@hBg@fBi@xAe@dAY\g@NSNa@\c@\iAv@uA`Ae@`@_@b@Yh@Wp@Mt@I|@?pBXrBh@dBt@tA~@pAbA`AdAx@rAv@f@Zz@^~J|FnBnApAhArCvCvAdBrAlBtAdBlBhCdAlBj@tAx@jCl@vCfAvGPhA`BzJVbA^jAr@~AxFhMfFdIfH~N~I`Q~DlHrBrDbDnF~B`DrDtE~@lArBxBRVN@RN`Av@rFfDl@b@bAbAlAvBb@vATrAN`Ch@pLAjAMlAYtAa@~AiGvYwArHqFdYsFdY{@vD{AnGmEzSmGlZm@rBy@jDQ~@gAdGkAvFqF}BeFwBsCs@uA]m@A]G]SoA|D
VTS,1,2013-12-22 00:50:00,2013-12-22 01:23:00,1980,1,-73.776802,40.645115,-73.981529,40.668598,JFK T5,83,koawFzphaMe@[k@Ke@@e@Fc@Pg@ZWZQVQd@K^Ix@At@Dt@VrA@NKH[NONuCzFI?iAfCi@xAMh@QvAm@~G@h@Hr@Ad@@pAHfA?VEPINOJw@FmB?Q@KDGD_BAyAHk@HeAXcBd@cBp@aD~A[RuAbA]Zs@x@_@n@Wl@aAxCw@zBoBtFa@jAa@|@_AzAq@x@c@b@iAx@k@Vi@PqANyACaAQ{@[wBw@mCcAmFyBi@U?E?AACCE_@S{@i@w@_Ag@gA{@cDaAoDAE_@cAc@u@k@s@WQm@Wi@Gg@@i@La@VUZUf@Op@IbAAHIb@BX@`@JdDDnCGvAKz@Mj@a@rAUd@o@dAw@|AYv@_@dBIh@ErAJpIF|DJpIH`@UnUe@~a@Q`NA~GBhCLlB\xCPhAtAtGtApF~@|Ed@lDJjCBhGM|I]`Qa@bPIlDi@tK[zD]bCq@zDgAhF{@hEM\sArGgCtMKh@GHIFWxAa@pB{@|Di@jCoBzJ}AtGcAnDaAvCeAbEa@nA_DrNuAbHqExTg@vBQn@cA|BYz@}@jEgAlE_@zBGn@QdFObBUjAoAdF_AlEA\eApDeApEeC`L[bBe@|DSlB[`Bc@hB_@z@Yb@WVwEzCm@h@[`@e@`AY~@QjBCzA?~@Jf@t@rDbArFpBlKjAlGnAhGr@rD|@fFpApHnAxIfA~I~@fJv@fJd@rJ\tKJtDFfJE|CEfAU`DWpDSxDQxIU`KGv@SnIqAhm@{@j_@[|Mc@lSqAnn@g@`Xi@|S}Ahv@EtAShB}AhM]nC{AbM{A`LyBrQk@lEwAlLoDhYuAxKi@hE^Q^FnA\lKpC`@LlAr@fNjIlObJ|BtAjCxBpFfE`NpKvBbBdCuG
CMT,1,2013-12-23 01:30:36,2013-12-23 01:58:11,1655,1,-73.783524,40.648605,-73.983292,40.667671,JFK T7,51,cebwFfziaM?d@Fr@Bn@AJ@pAHfA?VO`@OJU@a@D_A?y@?KBMH_BAyAHsAVc@LgBh@}@\[LaD~A[RuAbAo@l@a@f@_@n@q@bBiAlDi@xA}BxG_AjBa@l@q@x@gAbAqAp@i@PqANyACaAQqCcA_Bm@}H_Di@U?E?ACEa@W{@i@a@a@k@aAg@_Be@gBaAoDa@iAc@u@W_@c@a@]Qk@Og@Ak@Fe@P[ZU`@Qj@M~@Ef@Ib@BX@`@NdF?|BQdBMj@a@rAu@tAc@v@s@zAW`A[dBEbC\jV@dAH`@k@`j@OlMMhKEdD?pEBhCLlB\xCPhAtAtGtApF~@|Ed@lDJjCBhGMzI?@]`Qa@bPIlDQ`EWrE[zD]bCq@zDcCrL[dAwEbVELCBIFWxAa@pBe@rBk@rCcC|L}AtGcAnDaAvCeAbEa@nAwBnJAt@G~@ArAB|ALdAHh@b@fBr@jBjAdDX|BFj@Nd@RrAhBvVnAjPlAtO^nFl@dITlCH`@J\f@|@|@tAdFxH~@rBzDtLtCbJbIjVbCtHrDzKrA|DjB~FrG`ShC|HtErNFz@O|Cu@`KZtD^vDTjDThEFtAVn@Zf@xAzAPTbEnHXt@PbAd@hG\|DvAjQz@`LFdEBtBQV_BnBkCvCaLrMiKrLcExEgAjAsI~JeIfJ_JfKM^g@j@GBGB}Ia@_AGe@Ge@~TmCxpAwBfdAM|FGlCGv@QxAqAjKmCdTWxBy@dGu@zE}ApHa@jCi@dFGvAAtACnAOpAy@\yAQ{@FUFm@x@Ub@EPIVPNTZ^XXNJ@d@Aj@GhA[p@G^EV?|@HVJlAv@RDzB`BxBdBdF|DjNzK|FnElBzAxB`B_L|YiEdL
CMT,1,2013-12-23 01:46:20,2013-12-23 01:59:45,805,1,-73.872772,40.774101,-73.828407,40.709282,LGA B,44,ytzwFxg{aMD|@Fp@f@hCBNAb@G^Gx@@d@FX|@|Bl@lATZZTd@N^BVCbB[|B_@\Ih@CP@ZP\RRXVx@Bh@Ap@I\QPQJU?QGOMOUQa@Qw@Ue@UqBIw@Y{CKwE@aDZgG@O^oCp@uC|@oClAwCb@y@Vk@LWnCyE~BoDtC{DxCeDpEqEpGcF|C}BdDcCvDwCpAiA`BgBv@qAj@gAz@uB~@}C`A}C|@eBfAwAh@g@bByArBqAhCmAr@[hA]lDw@fFaAT@`@KfCo@`Bi@lEkB|GqCjDyA~AaAzK{H`E_CdCmAlDsAlCaAlFkB~Bq@zBg@lFaAjAS~@QtDe@tAOpAClBIvEUvDi@jCq@|Am@nAk@~BiAl@_@xAeAbAs@jDkDrDcEfCgCfCyBvCuBrBmA`GmCfC}@lCcAlAe@TFD?B?x@MjAY`A[x@]rBu@lDeCrAy@bBu@zFoA\Sh@e@b@i@P]Tg@n@cAh@cAnEyGlEkGbB`CtB~CXb@FJzBaDLOFODIDIHUBEhA_C\e@VURQfAiAfA}@fBiAnAo@r@a@p@k@VYh@y@\i@v@s@h@c@x@k@pCdFED
CMT,1,2013-12-23 01:36:55,2013-12-23 02:04:29,1654,1,-73.782326,40.644611,-73.957512,40.732071,JFK T4,54,alawFtriaMO{@Iu@E]]qAMa@MO]oAAQGMQUEESIOCQBw@d@cAn@e@n@OZG\Sx@OxACj@Aj@Dp@H`@vAnEtCtInA`ELp@LbAFx@?p@C`@@bF@nHFxGPpGHpCLpEFfC?bBE`BGbAc@|D]pBk@~B]fA}@tBg@`Ao@dAcAvA_EjEuGhGuDzC_BjAyFvDmFvCWLm@VsAf@sA`@sAXuATuANoAF_BBwAAuAGiAKeC_@cCq@_A[iCiAaBaAk@_@{AmAsAoB_@y@Qe@q@mCs@}A[e@a@g@_@a@aAs@eAa@w@SeBW{AIsDUuCk@gCi@_Ee@cBOmBIsEOcCC_EAmELsCXgCd@_APe@Jq@TwBt@mNjFqG`CgWtJqLrEyF|BwCpAyE|BaHhDyLvFmAh@}I`EkDbBoB|@_FlCgCtAeD~AgEnB}EtB}@VyBz@kNbF_Bh@aC|@_GhCk@ZwFpC_FdCkCxA_BjAiA|@q@n@{@z@iAtAyBrCyBvCa@`@iCjBu@`@}@\yAt@e@XaBpA_BvAe@^YR}@h@iAf@gAXkANQ?s@BsAAg@KkCSiAIuAIc@@sADu@JwA\y@ZoAn@qDnBgBbAeAx@sBhBcBjBgBfCmEvH}@lAk@j@sAdAaAj@kAf@uAl@c_@tOsAl@yAl@gBf@{B^wCNyFPkDNiCZ{Cf@oGvAC?MDi@LQCmAN]B_@@_@Ew@WKGk@e@Y[c@_@e@Ke@@WFGBe@b@MRK\Ir@?\Fj@FVRl@hAlCLf@\z@xGhPXj@RTtBtFr@pBrAbDDJRh@N`@xD`KjBnFlAdExA|Fr@pDj@rD`@xDZtD\|Ch@nDl@vCjAtFVlA@JxAzHf@vBdBhIrB|Jf@`CNdA`DlNPn@^bB^dB~A~GVvANx@dAlFvElUh@`Cl@~BdCfId@dB\fBVnBPlBPtDh@fOLnBTlBZnB^dBh@hB|@xBvBnEhBpDd@jAd@tAj@`Ch@dDV|CFpB@nBKxD{Bpi@SrFQzBWtB_@pBe@pBm@jBs@fBuAnC_I`Om@|Ak@`Bg@hB_@jBaBxKeEdU_@hBg@dBm@`Bq@zA{@zAwDnFaAvAuBxCOViAnBSd@GNk@tAeAfDq@vCe@zCsAfLmBpPGp@Qd@]`CIl@El@G|AQxBU|Be@hESbCSdDx@HDo@F{@NmBFs@BSDGJIJCJAPCr@p@`AfAtDtDnAdAjBhBh@b@v@l@LNz@vBRl@f@nAh@fB`BtGRbARfBTpCFf@VrArEbQ`CjJn@bNRzD`@vJJ`D`AxS}Gl@kCTGuA
CMT,2,2013-12-23 01:17:38,2013-12-23 01:43:49,1571,2,-73.782593,40.644352,-73.979385,40.727608,JFK T4,29,kiawFrsiaMmBuGk@aB]g@[Oc@Ie@HwAz@I?YNURq@jASbAQfB?nADd@Nl@vFzP|@vCJf@DXLtABn@Aj@@rG@tJP|JFdBNfFHbC@hFCnAKpAi@fEi@jCs@bCeAbCo@lAg@v@mCdD_H~G}CnC}BfBwEfDoFdDuCzAaA`@sAf@uA^sAXuAPuALwAFwABuAEkCQcAOiCi@qA_@qAg@eBy@sBmA_As@q@i@s@aAs@qASg@Qi@i@wBi@kAUc@a@k@eAeAw@e@qAe@yAYwAKaDQcBSqFgAmFo@iBOiCKoEIaGCmELsCXeDn@gAR}JrDyGdC{_@tN{MfFwGrCwDdB_GtCwLxFgPrHa@NsEvBcD`ByCdBkB`AmFfCcGlCeBr@oBn@wHrCcItCwFxBeEnB{LfGeAf@{BvAgCnBeCdCuAfBuAhB_BvBq@t@e@`@aC~AkBx@_Bz@yDzCiA~@_@ZaBx@e@N}A^qBHsAC_DW]EyAMmACuBHcBZg@PsAj@wAv@mE`Cs@f@uBdBkAlAmAxA{@jAcA`BwBxDmBpCmAhAsBrAkDxAoRbIcL|EgDrAwBj@eBT{J^yETaEj@oIhBE@s@PQCeALOBc@BeAKaAg@u@u@s@c@e@EU@UH[P]f@Od@Gj@?\Jx@`BdEj@dB`HvPR\PRz@xBlBlF|AvDZx@lDjJx@zBlBzFhBfHdAdFv@rFz@hJ|@rG|@lErAnGzAdItApGrEnTNdAfC|K^|AJd@Rz@jChLrEnUhCjMhBxGnBtG`@fBZjB`@xEJ~Bn@~PPlBVnBz@xDf@`BjAnCbC~ExAzCdA`Dj@hC`@~CTrDBvEsBng@i@xMS|BYtB_@lBi@rBm@hBu@dBsKnSwAbEe@hB]nBcBvKeEbUa@hBi@dBm@~Aq@vAkAjBoDdFsC`Es@fAqAjCSd@mAlDk@|Bi@nC{CvWw@tGMhBw@vJs@pGE\YlC]`GKdBOnAi@lD_A|Da@rA_HbTo@rBo@hCs@rEeCbUCXC`CJbCX~ECfCEfDBxB@zA?tAIlBy@dHEb@e@vDc@rCe@dCu@bC}AlDgBtCcVp]i@`AaAzBe@tAe@zBGlBD~@VhAf@pA`@r@RZb@b@|FvDj@l@Xr@H`A?d@GzAa@xACJ[x@?j@gBzFIx@DZL^Zb@fBhANPrAkE`@mAdAr@|@n@zJtGdVzO~FxDlN`J|M|InBrAXRdE{M~CsJx@iCfDmKjGbE|AdA
